Date,Open,High,Low,Close,Adj Close,Volume
9/14/2011,3.7275,3.8675,3.725,3.82,3.50671,154719200
9/15/2011,3.905,3.925,3.84,3.875,3.557199,75290800
9/16/2011,3.8825,4.025,3.845,3.865,3.54802,139158800
9/19/2011,3.8,3.8275,3.6875,3.785,3.474581,96820400
9/20/2011,3.8325,3.8475,3.67,3.6875,3.385077,79243600
9/21/2011,3.7075,3.7725,3.615,3.6175,3.320817,71525200
9/22/2011,3.475,3.48,3.3125,3.3775,3.100501,131463200
9/23/2011,3.3575,3.545,3.3375,3.4475,3.164761,101144000
9/26/2011,3.49,3.5,3.3,3.455,3.171645,97212400
9/27/2011,3.5425,3.5725,3.4325,3.46,3.176235,78138800
9/28/2011,3.4675,3.555,3.3,3.355,3.079847,123653200
9/29/2011,3.415,3.4725,3.1875,3.2725,3.004112,86641600
9/30/2011,3.22,3.2375,3.1225,3.1275,2.871004,67778400
10/3/2011,3.0875,3.185,2.9525,2.9525,2.710356,94989600
10/4/2011,2.88,3.225,2.8675,3.225,2.960508,136154800
10/5/2011,3.2175,3.37,3.1525,3.34,3.066076,85670800
10/6/2011,3.3575,3.4825,3.3525,3.4725,3.187711,77319200
10/7/2011,3.4875,3.59,3.415,3.5375,3.247379,80697600
10/10/2011,3.5975,3.695,3.59,3.695,3.391962,53437600
10/11/2011,3.665,3.725,3.6425,3.655,3.355242,81608000
10/12/2011,3.725,3.7275,3.65,3.6525,3.352947,61206400
10/13/2011,3.635,3.8725,3.625,3.865,3.54802,85483200
10/14/2011,3.9325,3.9725,3.835,3.93,3.607689,70245200
10/17/2011,3.885,3.885,3.715,3.735,3.428682,61178000
10/18/2011,3.715,3.88,3.6925,3.87,3.55261,59091600
10/19/2011,3.875,3.9425,3.7825,3.7925,3.481466,55756800
10/20/2011,3.69,3.705,3.46,3.6025,3.307048,99030800
10/21/2011,3.6475,3.7075,3.56,3.62,3.323113,62842800
10/24/2011,3.635,3.8125,3.6275,3.755,3.447042,53525600
10/25/2011,3.7025,3.7325,3.605,3.6125,3.316228,57799600
10/26/2011,3.6825,3.7025,3.55,3.655,3.355242,50311600
10/27/2011,3.79,3.85,3.705,3.8125,3.499825,57773200
10/28/2011,3.78,3.935,3.77,3.9,3.580149,49015600
10/31/2011,3.775,3.7975,3.7,3.7,3.396552,51998400
11/1/2011,3.565,3.575,3.48,3.515,3.226724,79082400
11/2/2011,3.55,3.5675,3.3825,3.455,3.171645,96160800
11/3/2011,3.4925,3.67,3.4,3.6625,3.362128,74937200
11/4/2011,3.63,3.7175,3.5725,3.705,3.401142,65484000
11/7/2011,3.6775,3.74,3.6,3.685,3.382782,61353600
11/8/2011,3.7325,3.7925,3.6725,3.77,3.46081,54972800
11/9/2011,3.6825,3.73,3.565,3.58,3.286393,53224400
11/10/2011,3.6675,3.705,3.5275,3.6175,3.320817,99048400
11/11/2011,3.72,3.775,3.5175,3.745,3.437862,175156000
11/14/2011,3.745,3.7825,3.6625,3.6725,3.371307,50029200
11/15/2011,3.6375,3.7475,3.6275,3.72,3.414912,50566000
11/16/2011,3.65,3.7475,3.6325,3.645,3.346063,51242000
11/17/2011,3.6375,3.6475,3.45,3.515,3.226724,65750400
11/18/2011,3.535,3.535,3.445,3.4825,3.19689,50135200
11/21/2011,3.4275,3.6925,3.375,3.6575,3.357538,133078800
11/22/2011,3.6975,3.79,3.6775,3.77,3.46081,128748000
11/23/2011,3.73,3.7575,3.6075,3.61,3.313933,82534000
11/25/2011,3.5625,3.645,3.5,3.51,3.222135,40662000
11/28/2011,3.625,3.7625,3.625,3.7075,3.403437,69061600
11/29/2011,3.7025,3.775,3.6675,3.7275,3.421797,62344000
11/30/2011,3.84,3.9175,3.8075,3.9075,3.587034,73032400
12/1/2011,3.875,3.965,3.8575,3.955,3.630639,52976000
12/2/2011,3.9975,4.0125,3.8925,3.93,3.607689,54646400
12/5/2011,3.995,4,3.8375,3.87,3.55261,64469600
12/6/2011,3.8925,3.9,3.775,3.815,3.502121,57383200
12/7/2011,3.79,3.82,3.7125,3.7925,3.481466,51001600
12/8/2011,3.755,3.8175,3.66,3.6725,3.371307,49148800
12/9/2011,3.645,3.755,3.595,3.725,3.419502,55584000
12/12/2011,3.645,3.66,3.565,3.6325,3.334588,57320800
12/13/2011,3.68,3.725,3.51,3.5325,3.242789,51659600
